id,lat,long,description,full_address,source,created_at,updated_at,address,polygon,street_number,street_name,locality,postal_code,sub_locality,admin_levels,country,country_code,timezone,raw
7146,42.3909135,-71.0389715,,"135 chestnut street #2",,"2016-09-22 18:55:41","2016-09-22 18:55:41",,"{""south"":42.3909135,""west"":-71.0389715,""north"":42.3909135,""east"":-71.0389715}",135,"Chestnut Street",Chelsea,02150,Massachusetts,,"United States",US,,
7147,42.4003106,-71.0365067,,"131 addison street #1",,"2016-09-22 18:55:41","2016-09-22 18:55:41",,"{""south"":42.4003106,""west"":-71.0365067,""north"":42.4003106,""east"":-71.0365067}",131,"Addison Street",Chelsea,02150,Massachusetts,,"United States",US,,
7148,42.3918744,-71.030373,,"92 bellingham street #7",,"2016-09-22 18:55:41","2016-09-22 18:55:42",,"{""south"":42.3918744,""west"":-71.030373,""north"":42.3918744,""east"":-71.030373}",92,"Bellingham Street",Chelsea,02150,Massachusetts,,"United States",US,,
7149,42.4048619,-71.0232799,,"1052 revere beach parkway",,"2016-09-22 18:55:42","2016-09-22 18:55:42",,"{""south"":42.4048619,""west"":-71.0232799,""north"":42.4048619,""east"":-71.0232799}",1052,"Revere Beach Parkway",Revere,02151,Massachusetts,,"United States",US,,
7150,42.3894324,-71.0290345,,"55 watts street #4",,"2016-09-22 18:55:42","2016-09-22 18:55:42",,"{""south"":42.3894324,""west"":-71.0290345,""north"":42.3894324,""east"":-71.0290345}",55,"Watts Street",Chelsea,02150,Massachusetts,,"United States",US,,
7151,42.3913748,-71.0387373,,"150 chestnut street",,"2016-09-22 18:55:42","2016-09-22 18:55:42",,"{""south"":42.3913748,""west"":-71.0387373,""north"":42.3913748,""east"":-71.0387373}",150,"Chestnut Street",Chelsea,02150,Massachusetts,,"United States",US,,
7152,42.406759,-71.030201,,"45 jones avenue #d",,"2016-09-22 18:55:42","2016-09-22 18:55:42",,"{""south"":42.406759,""west"":-71.030201,""north"":42.406759,""east"":-71.030201}",45,"Jones Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7153,42.3983743,-71.0310226,,"166 washington avenue",,"2016-09-22 18:55:42","2016-09-22 18:55:43",,"{""south"":42.3983743,""west"":-71.0310226,""north"":42.398383,""east"":-71.031008}",166,"Washington Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7154,42.4007239,-71.039132,,"184 carter street",,"2016-09-22 18:55:43","2016-09-22 18:55:43",,"{""south"":42.4007239,""west"":-71.039132,""north"":42.4007239,""east"":-71.039132}",184,"Carter Street",Chelsea,02150,Massachusetts,,"United States",US,,
7155,42.3930829,-71.0347667,,"14 fifth street",,"2016-09-22 18:55:43","2016-09-22 18:55:43",,"{""south"":42.3929941,""west"":-71.0348915,""north"":42.3931716,""east"":-71.0346419}",14,"5th Street",Chelsea,02150,Massachusetts,,"United States",US,,
7156,42.394404,-71.029844,,"22 gerrish avenue #203",,"2016-09-22 18:55:43","2016-09-22 18:55:43",,"{""south"":42.394404,""west"":-71.029844,""north"":42.394404,""east"":-71.029844}",22,"Gerrish Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7157,42.4026772,-71.0314576,,"45 warren avenue 2",,"2016-09-22 18:55:43","2016-09-22 18:55:44",,"{""south"":42.4026772,""west"":-71.0314585,""north"":42.402691,""east"":-71.0314576}",45,"Warren Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
11433,,,,"125 congress avenue 1",,"2016-12-19 19:42:45","2016-12-19 19:42:45",,,,,,,,,,,,
11434,,,,"130 congress avenue 1",,"2016-12-19 19:42:57","2016-12-19 19:42:57",,,,,,,,,,,,
7158,42.3912578,-71.032596,,"133 shawmut street #1",,"2016-09-22 18:55:44","2016-09-22 18:55:44",,"{""south"":42.3912578,""west"":-71.032596,""north"":42.3912578,""east"":-71.032596}",133,"Shawmut Street",Chelsea,02150,Massachusetts,,"United States",US,,
7159,42.3918299,-71.0412583,,"80 second street",,"2016-09-22 18:55:44","2016-09-22 18:55:44",,"{""south"":42.3918299,""west"":-71.0412583,""north"":42.3918384,""east"":-71.0412434}",80,"2nd Street",Chelsea,02150,Massachusetts,,"United States",US,,
7160,42.4019368,-71.0136763,,"3 clinton court #11",,"2016-09-22 18:55:44","2016-09-22 18:55:44",,"{""south"":42.4019368,""west"":-71.0136763,""north"":42.4019368,""east"":-71.0136763}",3,"Clinton Court",Chelsea,02150,Massachusetts,,"United States",US,,
7161,42.387999,-71.047372,,"100 commandants way #205",,"2016-09-22 18:55:44","2016-09-22 18:55:45",,"{""south"":42.387999,""west"":-71.047372,""north"":42.387999,""east"":-71.047372}",100,"Commandants Way",Chelsea,02150,Massachusetts,,"United States",US,,
7162,42.4040579,-71.0282505,,"5 webster court #4",,"2016-09-22 18:55:45","2016-09-22 18:55:45",,"{""south"":42.4040579,""west"":-71.0282505,""north"":42.4040579,""east"":-71.0282505}",5,"Webster Court",Chelsea,02150,Massachusetts,,"United States",US,,
7163,42.3993266,-71.0375052,,"150 heard street #322",,"2016-09-22 18:55:45","2016-09-22 18:55:45",,"{""south"":42.3993266,""west"":-71.0375052,""north"":42.3993266,""east"":-71.0375052}",150,"Heard Street",Chelsea,02150,Massachusetts,,"United States",US,,
7164,42.391429,-71.030418,,"93 bellingham street #3",,"2016-09-22 18:55:45","2016-09-22 18:55:45",,"{""south"":42.391429,""west"":-71.030418,""north"":42.391429,""east"":-71.030418}",93,"Bellingham Street",Chelsea,02150,Massachusetts,,"United States",US,,
7165,42.388419,-71.027198,,"210 central avenue #2",,"2016-09-22 18:55:45","2016-09-22 18:55:46",,"{""south"":42.388419,""west"":-71.027198,""north"":42.388419,""east"":-71.027198}",210,"Central Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7166,42.3917638,-71.0328284,,"19 park street #lu",,"2016-09-22 18:55:46","2016-09-22 18:55:46",,"{""south"":42.3845816,""west"":-71.0533356,""north"":42.4147729,""east"":-71.0099334}",,,Chelsea,02150,Massachusetts,,"United States",US,,
7167,42.3893259,-71.03069,,"120 central avenue #1",,"2016-09-22 18:55:46","2016-09-22 18:55:46",,"{""south"":42.3893259,""west"":-71.03069,""north"":42.3893259,""east"":-71.03069}",120,"Central Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7168,42.3981286,-71.0332562,,"40 orange street 3",,"2016-09-22 18:55:46","2016-09-22 18:55:46",,"{""south"":42.3981286,""west"":-71.0332562,""north"":42.3981286,""east"":-71.0332562}",40,"Orange Street",Chelsea,02150,Massachusetts,,"United States",US,,
7169,42.3971926,-71.0260783,,"767 broadway  #3",,"2016-09-22 18:55:46","2016-09-22 18:55:46",,"{""south"":42.3971926,""west"":-71.0260783,""north"":42.3971926,""east"":-71.0260783}",767,Broadway,Chelsea,02150,Massachusetts,,"United States",US,,
7170,42.3944707,-71.0311294,,"600 broadway",,"2016-09-22 18:55:47","2016-09-22 18:55:47",,"{""south"":42.3944595,""west"":-71.0311294,""north"":42.3944707,""east"":-71.0311184}",600,Broadway,Chelsea,02150,Massachusetts,,"United States",US,,
8093,42.3953266,-71.0296598,,"646 broadway",,"2016-10-26 21:46:15","2016-10-26 21:46:15",,"{""south"":42.3953155,""west"":-71.0296598,""north"":42.3953266,""east"":-71.0296485}",646,Broadway,Chelsea,02150,Massachusetts,,"United States",US,,
7171,42.3917923,-71.0294672,,"100 bellingham street #g09",,"2016-09-22 18:55:47","2016-09-22 18:55:47",,"{""south"":42.3917923,""west"":-71.0294672,""north"":42.3917923,""east"":-71.0294672}",100,"Bellingham Street",Chelsea,02150,Massachusetts,,"United States",US,,
7172,42.3901404,-71.0447042,,"150 captains row #101",,"2016-09-22 18:55:47","2016-09-22 18:55:47",,"{""south"":42.3901404,""west"":-71.0447042,""north"":42.3901404,""east"":-71.0447042}",150,"Captains Row",Chelsea,02150,Massachusetts,,"United States",US,,
7173,42.3953772,-71.0358857,,"214 arlington street",,"2016-09-22 18:55:47","2016-09-22 18:55:47",,"{""south"":42.3951645,""west"":-71.0361253,""north"":42.3955899,""east"":-71.035646}",214,"Arlington Street",Chelsea,02150,Massachusetts,,"United States",US,,
7174,42.400238,-71.019466,,"423 eastern avenue 203",,"2016-09-22 18:55:47","2016-09-22 18:55:48",,"{""south"":42.400238,""west"":-71.019466,""north"":42.400238,""east"":-71.019466}",423,"Eastern Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7175,42.4001912,-71.030477,,"17 lafayette avenue #2",,"2016-09-22 18:55:48","2016-09-22 18:55:48",,"{""south"":42.4001912,""west"":-71.030477,""north"":42.4001912,""east"":-71.030477}",17,"Lafayette Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7176,42.395214,-71.030286,,"39 crescent avenue #10",,"2016-09-22 18:55:48","2016-09-22 18:55:48",,"{""south"":42.395214,""west"":-71.030286,""north"":42.395214,""east"":-71.030286}",39,"Crescent Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7177,42.3886803,-71.0285752,,"172 central avenue #2",,"2016-09-22 18:55:48","2016-09-22 18:55:48",,"{""south"":42.3886803,""west"":-71.0285752,""north"":42.3886803,""east"":-71.0285752}",172,"Central Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7178,42.3902524,-71.0383825,,"203 winnisimmet street",,"2016-09-22 18:55:48","2016-09-22 18:55:48",,"{""south"":42.3902524,""west"":-71.0383988,""north"":42.3902593,""east"":-71.0383825}",203,"Winnisimmet Street",Chelsea,02150,Massachusetts,,"United States",US,,
7179,42.3911177,-71.0447612,,"165 captains row #508",,"2016-09-22 18:55:48","2016-09-22 18:55:49",,"{""south"":42.3911177,""west"":-71.0447612,""north"":42.3911177,""east"":-71.0447612}",165,"Captains Row",Chelsea,02150,Massachusetts,,"United States",US,,
7180,42.3917438,-71.0349792,,"188 division street",,"2016-09-22 18:55:49","2016-09-22 18:55:49",,"{""south"":42.3917327,""west"":-71.0349792,""north"":42.3917438,""east"":-71.034968}",188,"Division Street",Chelsea,02150,Massachusetts,,"United States",US,,
7181,42.3978512,-71.0399315,,"201 everett avenue #438",,"2016-09-22 18:55:49","2016-09-22 18:55:49",,"{""south"":42.3978512,""west"":-71.0399315,""north"":42.3978512,""east"":-71.0399315}",201,"Everett Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7182,42.3879628,-71.0263919,,"255 central avenue #505",,"2016-09-22 18:55:49","2016-09-22 18:55:49",,"{""south"":42.3879628,""west"":-71.0263919,""north"":42.3879628,""east"":-71.0263919}",255,"Central Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7183,42.4036362,-71.0221747,,"1016 revere beach parkway #309",,"2016-09-22 18:55:49","2016-09-22 18:55:49",,"{""south"":42.4036362,""west"":-71.0221747,""north"":42.4036362,""east"":-71.0221747}",1016,"Revere Beach Parkway",Chelsea,02150,Massachusetts,,"United States",US,,
7184,42.393022,-71.0341586,,"2 washington avenue",,"2016-09-22 18:55:50","2016-09-22 18:55:50",,"{""south"":42.393022,""west"":-71.0341586,""north"":42.393022,""east"":-71.0341586}",2,"Washington Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7185,42.3913244,-71.0310752,,"36 cottage street #3",,"2016-09-22 18:55:50","2016-09-22 18:55:50",,"{""south"":42.3913244,""west"":-71.0310752,""north"":42.3913244,""east"":-71.0310752}",36,"Cottage Street",Chelsea,02150,Massachusetts,,"United States",US,,
7186,42.4006346,-71.0219408,,"932 broadway  #306",,"2016-09-22 18:55:51","2016-09-22 18:55:51",,"{""south"":42.4006346,""west"":-71.0219408,""north"":42.4006346,""east"":-71.0219408}",932,Broadway,Chelsea,02150,Massachusetts,,"United States",US,,
7187,42.3897666,-71.0394666,,"182 broadway",,"2016-09-22 18:55:51","2016-09-22 18:55:51",,"{""south"":42.3897557,""west"":-71.0394666,""north"":42.3897666,""east"":-71.039455}",182,Broadway,Chelsea,02150,Massachusetts,,"United States",US,,
7188,42.3922431,-71.0477755,,"325 commandants way #406",,"2016-09-22 18:55:51","2016-09-22 18:55:51",,"{""south"":42.3922431,""west"":-71.0477755,""north"":42.3922431,""east"":-71.0477755}",325,"Commandants Way",Chelsea,02150,Massachusetts,,"United States",US,,
7189,42.391611,-71.031944,,"14 cottage street #2",,"2016-09-22 18:56:32","2016-09-22 18:56:32",,"{""south"":42.391611,""west"":-71.031944,""north"":42.391611,""east"":-71.031944}",14,"Cottage Street",Chelsea,02150,Massachusetts,,"United States",US,,
11435,,,,"114 addison street 1",,"2016-12-19 19:43:14","2016-12-19 19:43:14",,,,,,,,,,,,
11436,,,,"61 gerrish avenue",,"2016-12-19 19:43:25","2016-12-19 19:43:25",,,,,,,,,,,,
11437,,,,"90 grove street 1",,"2016-12-19 19:43:30","2016-12-19 19:43:30",,,,,,,,,,,,
7190,42.3910382,-71.0483748,,"300 commandants way #g12",,"2016-09-22 18:56:32","2016-09-22 18:56:32",,"{""south"":42.3907237,""west"":-71.0488965,""north"":42.3913527,""east"":-71.047853}",300,"Commandants Way",Chelsea,02150,Massachusetts,,"United States",US,,
7191,42.3933555,-71.0340749,,"228 cherry street #2",,"2016-09-22 18:56:32","2016-09-22 18:56:33",,"{""south"":42.3933555,""west"":-71.0340749,""north"":42.3933555,""east"":-71.0340749}",228,"Cherry Street",Chelsea,02150,Massachusetts,,"United States",US,,
7192,42.3884541,-71.0400224,,"27 williams street #1",,"2016-09-22 18:56:33","2016-09-22 18:56:33",,"{""south"":42.3884541,""west"":-71.0400224,""north"":42.3884541,""east"":-71.0400224}",27,"Williams Street",Chelsea,02150,Massachusetts,,"United States",US,,
7193,42.3966168,-71.0273056,,"739 broadway",,"2016-09-22 18:56:33","2016-09-22 18:56:33",,"{""south"":42.3966168,""west"":-71.027317,""north"":42.3966278,""east"":-71.0273056}",739,Broadway,Chelsea,02150,Massachusetts,,"United States",US,,
7194,42.3936667,-71.0382866,,"139 arlington street",,"2016-09-22 18:56:33","2016-09-22 18:56:33",,"{""south"":42.3936667,""west"":-71.0382981,""north"":42.3936776,""east"":-71.0382866}",139,"Arlington Street",Chelsea,02150,Massachusetts,,"United States",US,,
7195,42.3896021,-71.0341946,,"12 maverick street #1",,"2016-09-22 18:56:33","2016-09-22 18:56:34",,"{""south"":42.3896021,""west"":-71.0341946,""north"":42.3896021,""east"":-71.0341946}",12,"Maverick Street",Chelsea,02150,Massachusetts,,"United States",US,,
7196,42.3930471,-71.0290676,,"86 library street",,"2016-09-22 18:56:34","2016-09-22 18:56:34",,"{""south"":42.3930341,""west"":-71.0290744,""north"":42.3930471,""east"":-71.0290676}",86,"Library Street",Chelsea,02150,Massachusetts,,"United States",US,,
7197,42.402371,-71.0211039,,"260 clark avenue #602",,"2016-09-22 18:56:34","2016-09-22 18:56:34",,"{""south"":42.402371,""west"":-71.0211039,""north"":42.402371,""east"":-71.0211039}",260,"Clark Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7198,42.3957881,-71.0318304,,"14 crescent avenue 1",,"2016-09-22 18:56:34","2016-09-22 18:56:34",,"{""south"":42.3957746,""west"":-71.0318351,""north"":42.3957881,""east"":-71.0318304}",14,"Crescent Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7199,42.404341,-71.036164,,"348 washington avenue",,"2016-09-22 18:56:35","2016-09-22 18:56:35",,"{""south"":42.404341,""west"":-71.036164,""north"":42.404341,""east"":-71.036164}",348,"Washington Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7200,42.3890738,-71.0261814,,"126 watts street #a",,"2016-09-22 18:56:35","2016-09-22 18:56:35",,"{""south"":42.3890738,""west"":-71.0261814,""north"":42.3890738,""east"":-71.0261814}",126,"Watts Street",Chelsea,02150,Massachusetts,,"United States",US,,
7201,42.3890522,-71.0337401,,"67 shawmut street #1",,"2016-09-22 18:56:35","2016-09-22 18:56:35",,"{""south"":42.3890522,""west"":-71.0337401,""north"":42.3890522,""east"":-71.0337401}",67,"Shawmut Street",Chelsea,02150,Massachusetts,,"United States",US,,
7202,42.3925611,-71.0344959,,"447 broadway",,"2016-09-22 18:56:35","2016-09-22 18:56:35",,"{""south"":42.3925611,""west"":-71.0345075,""north"":42.392572,""east"":-71.0344959}",447,Broadway,Chelsea,02150,Massachusetts,,"United States",US,,
8892,,,,"100 bellingham street #fl3",,"2016-12-09 00:00:13","2016-12-09 00:00:13",,,,,,,,,,,,
7203,42.4006346,-71.0219408,,"932 broadway  #2",,"2016-09-22 18:56:35","2016-09-22 18:56:36",,"{""south"":42.4006346,""west"":-71.0219408,""north"":42.4006346,""east"":-71.0219408}",932,Broadway,Chelsea,02150,Massachusetts,,"United States",US,,
7204,42.3958772,-71.0335989,,"24 heard street #1",,"2016-09-22 18:56:36","2016-09-22 18:56:36",,"{""south"":42.3958772,""west"":-71.0335989,""north"":42.3958772,""east"":-71.0335989}",24,"Heard Street",Chelsea,02150,Massachusetts,,"United States",US,,
7205,42.3879628,-71.0263919,,"255 central avenue #5th",,"2016-09-22 18:56:36","2016-09-22 18:56:36",,"{""south"":42.3879628,""west"":-71.0263919,""north"":42.3879628,""east"":-71.0263919}",255,"Central Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7206,42.388584,-71.0280678,,"186 central avenue",,"2016-09-22 18:56:36","2016-09-22 18:56:36",,"{""south"":42.3885706,""west"":-71.0280725,""north"":42.388584,""east"":-71.0280678}",186,"Central Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7207,42.400238,-71.019466,,"423 eastern avenue #302",,"2016-09-22 18:56:36","2016-09-22 18:56:36",,"{""south"":42.400238,""west"":-71.019466,""north"":42.400238,""east"":-71.019466}",423,"Eastern Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7208,42.4026875,-71.0223589,,"100 stockton street #244",,"2016-09-22 18:56:37","2016-09-22 18:56:37",,"{""south"":42.4026875,""west"":-71.0223589,""north"":42.4026875,""east"":-71.0223589}",100,"Stockton Street",Chelsea,02150,Massachusetts,,"United States",US,,
7209,42.388892,-71.030692,,"129 central avenue #2",,"2016-09-22 18:56:37","2016-09-22 18:56:37",,"{""south"":42.388892,""west"":-71.030692,""north"":42.388892,""east"":-71.030692}",129,"Central Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7210,42.3946201,-71.0428266,,"164 everett avenue #u-1",,"2016-09-22 18:56:37","2016-09-22 18:56:37",,"{""south"":42.3946201,""west"":-71.0428266,""north"":42.3946201,""east"":-71.0428266}",164,"Everett Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7211,42.3973066,-71.0264274,,"776 broadway  #1",,"2016-09-22 18:56:37","2016-09-22 18:56:37",,"{""south"":42.3973066,""west"":-71.0264274,""north"":42.3973066,""east"":-71.0264274}",776,Broadway,Chelsea,02150,Massachusetts,,"United States",US,,
7212,42.3935054,-71.0340459,,"20 washington avenue",,"2016-09-22 18:56:38","2016-09-22 18:56:38",,"{""south"":42.3934247,""west"":-71.034149,""north"":42.3935861,""east"":-71.0339429}",20,"Washington Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7213,42.3980185,-71.0343381,,"60 addison street #1",,"2016-09-22 18:56:38","2016-09-22 18:56:38",,"{""south"":42.3980185,""west"":-71.0343381,""north"":42.3980185,""east"":-71.0343381}",60,"Addison Street",Chelsea,02150,Massachusetts,,"United States",US,,
7214,42.3985143,-71.0337095,,"309 spruce street",,"2016-09-22 18:56:38","2016-09-22 18:56:38",,"{""south"":42.3985143,""west"":-71.0337214,""north"":42.3985251,""east"":-71.0337095}",309,"Spruce Street",Chelsea,02150,Massachusetts,,"United States",US,,
7215,42.3917923,-71.0294672,,"100 bellingham street #304",,"2016-09-22 18:56:38","2016-09-22 18:56:38",,"{""south"":42.3917923,""west"":-71.0294672,""north"":42.3917923,""east"":-71.0294672}",100,"Bellingham Street",Chelsea,02150,Massachusetts,,"United States",US,,
7216,42.3994672,-71.0223431,,"893 broadway",,"2016-09-22 18:56:39","2016-09-22 18:56:39",,"{""south"":42.3994672,""west"":-71.0223431,""north"":42.3994672,""east"":-71.0223431}",893,Broadway,Revere,02151,Massachusetts,,"United States",US,,
7217,42.3915443,-71.0349528,,"130 hawthorne street",,"2016-09-22 18:56:39","2016-09-22 18:56:39",,"{""south"":42.3915443,""west"":-71.0349528,""north"":42.3915443,""east"":-71.0349528}",130,"Hawthorne Street",Chelsea,02150,Massachusetts,,"United States",US,,
7218,42.4077306,-71.0282923,,"61 exeter street #a",,"2016-09-22 18:56:39","2016-09-22 18:56:39",,"{""south"":42.4077306,""west"":-71.0282923,""north"":42.4077306,""east"":-71.0282923}",61,"Exeter Street",Chelsea,02150,Massachusetts,,"United States",US,,
7219,42.3917638,-71.0328284,,"932 broadway  #fl2",,"2016-09-22 18:56:39","2016-09-22 18:56:39",,"{""south"":42.3845816,""west"":-71.0533356,""north"":42.4147729,""east"":-71.0099334}",,,Chelsea,02150,Massachusetts,,"United States",US,,
7220,42.384215,-71.0822474,,"43 pearl street",,"2016-09-22 18:56:39","2016-09-22 18:56:40",,"{""south"":42.3841398,""west"":-71.082335,""north"":42.3842901,""east"":-71.0821598}",43,"Pearl Street",Somerville,02145,Massachusetts,,"United States",US,,
7221,42.3919603,-71.0413926,,"82 second street",,"2016-09-22 18:56:40","2016-09-22 18:56:40",,"{""south"":42.3919603,""west"":-71.0413926,""north"":42.3919685,""east"":-71.0413774}",82,"2nd Street",Chelsea,02150,Massachusetts,,"United States",US,,
11438,,,,"201 chestnut street 3",,"2016-12-19 19:43:33","2016-12-19 19:43:33",,,,,,,,,,,,
11439,,,,"84 division street 2",,"2016-12-19 19:43:44","2016-12-19 19:43:44",,,,,,,,,,,,
11440,,,,"146 walnut street 2",,"2016-12-19 19:44:11","2016-12-19 19:44:11",,,,,,,,,,,,
7222,42.3898206,-71.0454555,,"5 admirals way #604",,"2016-09-22 18:56:40","2016-09-22 18:56:40",,"{""south"":42.3898206,""west"":-71.0454555,""north"":42.3898206,""east"":-71.0454555}",5,"Admirals Way",Chelsea,02150,Massachusetts,,"United States",US,,
7223,42.402371,-71.0211039,,"260 clark avenue #507",,"2016-09-22 18:56:40","2016-09-22 18:56:40",,"{""south"":42.402371,""west"":-71.0211039,""north"":42.402371,""east"":-71.0211039}",260,"Clark Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7224,42.3942918,-71.0401471,,"100 everett avenue #16c",,"2016-09-22 18:56:40","2016-09-22 18:56:40",,"{""south"":42.3942918,""west"":-71.0401471,""north"":42.3942918,""east"":-71.0401471}",100,"Everett Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7225,42.3978512,-71.0399315,,"201 everett avenue #242",,"2016-09-22 18:56:40","2016-09-22 18:56:41",,"{""south"":42.3978512,""west"":-71.0399315,""north"":42.3978512,""east"":-71.0399315}",201,"Everett Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7226,42.401913,-71.034769,,"291 washington avenue #2f",,"2016-09-22 18:56:41","2016-09-22 18:56:41",,"{""south"":42.401913,""west"":-71.034769,""north"":42.401913,""east"":-71.034769}",291,"Washington Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7227,42.395066,-71.038992,,"111 everett avenue #s 25",,"2016-09-22 18:56:41","2016-09-22 18:56:41",,"{""south"":42.395066,""west"":-71.038992,""north"":42.395066,""east"":-71.038992}",111,"Everett Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7228,42.3903847,-71.0399204,,"36 second street",,"2016-09-22 18:56:41","2016-09-22 18:56:41",,"{""south"":42.3903147,""west"":-71.0400108,""north"":42.3904546,""east"":-71.0398301}",36,"2nd Street",Chelsea,02150,Massachusetts,,"United States",US,,
7229,42.4048456,-71.0345032,,"32 sagamore avenue",,"2016-09-22 18:56:41","2016-09-22 18:56:42",,"{""south"":42.4048319,""west"":-71.0345032,""north"":42.4048456,""east"":-71.0345004}",32,"Sagamore Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7230,42.3922431,-71.0477755,,"325 commandants way #218",,"2016-09-22 18:56:42","2016-09-22 18:56:42",,"{""south"":42.3922431,""west"":-71.0477755,""north"":42.3922431,""east"":-71.0477755}",325,"Commandants Way",Chelsea,02150,Massachusetts,,"United States",US,,
7231,42.394404,-71.029844,,"22 gerrish avenue #303",,"2016-09-22 18:56:42","2016-09-22 18:56:42",,"{""south"":42.394404,""west"":-71.029844,""north"":42.394404,""east"":-71.029844}",22,"Gerrish Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7232,42.388615,-71.034509,,"113 congress avenue #3",,"2016-09-22 18:56:42","2016-09-22 18:56:42",,"{""south"":42.388615,""west"":-71.034509,""north"":42.388615,""east"":-71.034509}",113,"Congress Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7233,42.4096223,-71.0327268,,"74 springvale avenue #11",,"2016-09-22 18:56:42","2016-09-22 18:56:42",,"{""south"":42.4096223,""west"":-71.0327268,""north"":42.4096223,""east"":-71.0327268}",74,"Springvale Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7234,42.4005347,-71.023705,,"93 webster avenue",,"2016-09-22 18:56:43","2016-09-22 18:56:43",,"{""south"":42.4005242,""west"":-71.0237172,""north"":42.4005347,""east"":-71.023705}",93,"Webster Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
11666,,,,"93 burma road 3",,"2016-12-19 20:44:24","2016-12-19 20:44:24",,,,,,,,,,,,
7235,42.3895553,-71.0238682,,"195 cottage street",,"2016-09-22 18:56:43","2016-09-22 18:56:43",,"{""south"":42.3895553,""west"":-71.0238682,""north"":42.3895553,""east"":-71.0238682}",195,"Cottage Street",Chelsea,02150,Massachusetts,,"United States",US,,
7236,42.3942918,-71.0401471,,"100 everett avenue #13",,"2016-09-22 18:56:43","2016-09-22 18:56:43",,"{""south"":42.3942918,""west"":-71.0401471,""north"":42.3942918,""east"":-71.0401471}",100,"Everett Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7237,42.3903243,-71.0345964,,"18 central avenue #1",,"2016-09-22 18:56:43","2016-09-22 18:56:43",,"{""south"":42.3903243,""west"":-71.0345964,""north"":42.3903243,""east"":-71.0345964}",18,"Central Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7238,42.3895025,-71.0379672,,"101 park street",,"2016-09-22 18:56:44","2016-09-22 18:56:44",,"{""south"":42.3892923,""west"":-71.0382555,""north"":42.3897127,""east"":-71.0376789}",101,"Park Street",Chelsea,02150,Massachusetts,,"United States",US,,
7239,42.3942918,-71.0401471,,"100 everett avenue #8",,"2016-09-22 18:56:44","2016-09-22 18:56:44",,"{""south"":42.3942918,""west"":-71.0401471,""north"":42.3942918,""east"":-71.0401471}",100,"Everett Avenue",Chelsea,02150,Massachusetts,,"United States",US,,
7240,42.3917923,-71.0294672,,"100 bellingham street #212",,"2016-09-22 18:56:44","2016-09-22 18:56:44",,"{""south"":42.3917923,""west"":-71.0294672,""north"":42.3917923,""east"":-71.0294672}",100,"Bellingham Street",Chelsea,02150,Massachusetts,,"United States",US,,
7241,42.3917321,-71.0385261,,"53 third street",,"2016-09-22 18:56:44","2016-09-22 18:56:44",,"{""south"":42.3917231,""west"":-71.0385404,""north"":42.3917321,""east"":-71.0385261}",53,"3rd Street",Chelsea,02150,Massachusetts,,"United States",US,,
7242,42.3900768,-71.0382303,,"189 winnisimmet street",,"2016-09-22 18:56:44","2016-09-22 18:56:45",,"{""south"":42.3899185,""west"":-71.038461,""north"":42.3902351,""east"":-71.0379996}",189,"Winnisimmet Street",Chelsea,02150,Massachusetts,,"United States",US,,
7243,42.3931256,-71.0345315,,"11 fifth street",,"2016-09-22 18:56:45","2016-09-22 18:56:45",,"{""south"":42.3931168,""west"":-71.034546,""north"":42.3931256,""east"":-71.0345315}",11,"5th Street",Chelsea,02150,Massachusetts,,"United States",US,,
