id,upload_id,property_id,row_labels,total,created_at,updated_at,raw
1623,58,4615,"68 SHAWMUT ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1623,""upload_id"":58,""property_id"":4615,""row_labels"":""68 SHAWMUT ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1627,58,4621,"688 BROADWAY",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1627,""upload_id"":58,""property_id"":4621,""row_labels"":""688 BROADWAY"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1630,58,4627,"69 BROADWAY",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1630,""upload_id"":58,""property_id"":4627,""row_labels"":""69 BROADWAY"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1634,58,4630,"69 ELEANOR ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1634,""upload_id"":58,""property_id"":4630,""row_labels"":""69 ELEANOR ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1637,58,4636,"69 GROVE ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1637,""upload_id"":58,""property_id"":4636,""row_labels"":""69 GROVE ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1640,58,4641,"69 PARKER ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1640,""upload_id"":58,""property_id"":4641,""row_labels"":""69 PARKER ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1644,58,4650,"693 BROADWAY",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1644,""upload_id"":58,""property_id"":4650,""row_labels"":""693 BROADWAY"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1647,58,17460,"7 #2 MEDFORD ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1647,""upload_id"":58,""property_id"":17460,""row_labels"":""7 #2 MEDFORD ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1651,58,4657,"7 BOATSWAINS WY",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1651,""upload_id"":58,""property_id"":4657,""row_labels"":""7 BOATSWAINS WY"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1654,58,4662,"7 CLYDE ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1654,""upload_id"":58,""property_id"":4662,""row_labels"":""7 CLYDE ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1657,58,4665,"7 EDEN ST",5,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1657,""upload_id"":58,""property_id"":4665,""row_labels"":""7 EDEN ST"",""total"":5,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1661,58,6000,"7 MEDFORD ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1661,""upload_id"":58,""property_id"":6000,""row_labels"":""7 MEDFORD ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1668,58,4689,"7 VILA ST",6,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1668,""upload_id"":58,""property_id"":4689,""row_labels"":""7 VILA ST"",""total"":6,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1674,58,17466,"70 #9 BELLINGHAM ST",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1674,""upload_id"":58,""property_id"":17466,""row_labels"":""70 #9 BELLINGHAM ST"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1678,58,4704,"70 BLOOMINGDALE ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1678,""upload_id"":58,""property_id"":4704,""row_labels"":""70 BLOOMINGDALE ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1681,58,4710,"70 ESSEX ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1681,""upload_id"":58,""property_id"":4710,""row_labels"":""70 ESSEX ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1684,58,4719,"70 HIGHLAND ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1684,""upload_id"":58,""property_id"":4719,""row_labels"":""70 HIGHLAND ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1688,58,4720,"70 MAVERICK ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1688,""upload_id"":58,""property_id"":4720,""row_labels"":""70 MAVERICK ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1691,58,4722,"70 PRESCOTT AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1691,""upload_id"":58,""property_id"":4722,""row_labels"":""70 PRESCOTT AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1695,58,4762,"70-72 CHESTER AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1695,""upload_id"":58,""property_id"":4762,""row_labels"":""70-72 CHESTER AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1698,58,4766,"71 ADDISON ST",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1698,""upload_id"":58,""property_id"":4766,""row_labels"":""71 ADDISON ST"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1702,58,1424,"71 CLARK AV",5,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1702,""upload_id"":58,""property_id"":1424,""row_labels"":""71 CLARK AV"",""total"":5,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1705,58,4773,"71 ESSEX ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1705,""upload_id"":58,""property_id"":4773,""row_labels"":""71 ESSEX ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1708,58,4782,"71 PRESCOTT AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1708,""upload_id"":58,""property_id"":4782,""row_labels"":""71 PRESCOTT AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1712,58,4785,"71 WOODLAWN AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1712,""upload_id"":58,""property_id"":4785,""row_labels"":""71 WOODLAWN AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1715,58,4796,"72 HIGHLAND ST",8,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1715,""upload_id"":58,""property_id"":4796,""row_labels"":""72 HIGHLAND ST"",""total"":8,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1719,58,4800,"72 SAGAMORE AV",9,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1719,""upload_id"":58,""property_id"":4800,""row_labels"":""72 SAGAMORE AV"",""total"":9,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1722,58,4806,"725 BROADWAY",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1722,""upload_id"":58,""property_id"":4806,""row_labels"":""725 BROADWAY"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1726,58,4820,"73 CONGRESS AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1726,""upload_id"":58,""property_id"":4820,""row_labels"":""73 CONGRESS AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1729,58,4825,"73 FREMONT AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1729,""upload_id"":58,""property_id"":4825,""row_labels"":""73 FREMONT AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1733,58,4832,"73-A MARLBORO ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1733,""upload_id"":58,""property_id"":4832,""row_labels"":""73-A MARLBORO ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1736,58,17471,"731 #3 BROADWAY",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1736,""upload_id"":58,""property_id"":17471,""row_labels"":""731 #3 BROADWAY"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1740,58,17473,"74 #1 PARK ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1740,""upload_id"":58,""property_id"":17473,""row_labels"":""74 #1 PARK ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1746,58,4844,"74 COOK AV",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1746,""upload_id"":58,""property_id"":4844,""row_labels"":""74 COOK AV"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1750,58,15649,"74 HAWTHORN ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1750,""upload_id"":58,""property_id"":15649,""row_labels"":""74 HAWTHORN ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1753,58,4856,"74 ORANGE ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1753,""upload_id"":58,""property_id"":4856,""row_labels"":""74 ORANGE ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1757,58,4886,"740 BROADWAY",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1757,""upload_id"":58,""property_id"":4886,""row_labels"":""740 BROADWAY"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1760,58,5729,"744 BROADWAY",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1760,""upload_id"":58,""property_id"":5729,""row_labels"":""744 BROADWAY"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1763,58,17476,"75 #4 HIGHLAND ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1763,""upload_id"":58,""property_id"":17476,""row_labels"":""75 #4 HIGHLAND ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1767,58,4901,"75 CONGRESS AV",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1767,""upload_id"":58,""property_id"":4901,""row_labels"":""75 CONGRESS AV"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1770,58,4905,"75 FRANKLIN AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1770,""upload_id"":58,""property_id"":4905,""row_labels"":""75 FRANKLIN AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1774,58,4917,"755 BROADWAY",10,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1774,""upload_id"":58,""property_id"":4917,""row_labels"":""755 BROADWAY"",""total"":10,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1779,58,4922,"76 ADDISON ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1779,""upload_id"":58,""property_id"":4922,""row_labels"":""76 ADDISON ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1783,58,5786,"76 GROVE ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1783,""upload_id"":58,""property_id"":5786,""row_labels"":""76 GROVE ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1786,58,4934,"76 WATTS ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1786,""upload_id"":58,""property_id"":4934,""row_labels"":""76 WATTS ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1790,58,17481,"77 #1 PEARL ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1790,""upload_id"":58,""property_id"":17481,""row_labels"":""77 #1 PEARL ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1793,58,4953,"77 ESSEX ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1793,""upload_id"":58,""property_id"":4953,""row_labels"":""77 ESSEX ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1796,58,4957,"77 GROVE ST",6,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1796,""upload_id"":58,""property_id"":4957,""row_labels"":""77 GROVE ST"",""total"":6,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1800,58,4968,"77 WILLIAMS ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1800,""upload_id"":58,""property_id"":4968,""row_labels"":""77 WILLIAMS ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1803,58,17484,"770 #3 BROADWAY",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1803,""upload_id"":58,""property_id"":17484,""row_labels"":""770 #3 BROADWAY"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1807,58,4976,"776 BROADWAY",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1807,""upload_id"":58,""property_id"":4976,""row_labels"":""776 BROADWAY"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1813,58,7345,"78 GARFIELD AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1813,""upload_id"":58,""property_id"":7345,""row_labels"":""78 GARFIELD AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1817,58,15357,"78 WINNISIMMET ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1817,""upload_id"":58,""property_id"":15357,""row_labels"":""78 WINNISIMMET ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1820,58,5816,"786 BROADWAY",7,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1820,""upload_id"":58,""property_id"":5816,""row_labels"":""786 BROADWAY"",""total"":7,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1824,58,17490,"79 #2 PEARL ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1824,""upload_id"":58,""property_id"":17490,""row_labels"":""79 #2 PEARL ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1827,58,5009,"79 CLINTON ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1827,""upload_id"":58,""property_id"":5009,""row_labels"":""79 CLINTON ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1831,58,5026,"791 BROADWAY",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1831,""upload_id"":58,""property_id"":5026,""row_labels"":""791 BROADWAY"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1834,58,5028,"796 BROADWAY",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1834,""upload_id"":58,""property_id"":5028,""row_labels"":""796 BROADWAY"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1837,58,1434,"8 ALBION PL",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1837,""upload_id"":58,""property_id"":1434,""row_labels"":""8 ALBION PL"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1841,58,5041,"8 FORSYTH ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1841,""upload_id"":58,""property_id"":5041,""row_labels"":""8 FORSYTH ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1844,58,5047,"8 HIGH ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1844,""upload_id"":58,""property_id"":5047,""row_labels"":""8 HIGH ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1848,58,5064,"8 SUMMIT AV",25,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1848,""upload_id"":58,""property_id"":5064,""row_labels"":""8 SUMMIT AV"",""total"":25,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1851,58,17493,"8-Feb FERRY ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1851,""upload_id"":58,""property_id"":17493,""row_labels"":""8-Feb FERRY ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1854,58,5080,"80 EASTERN AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1854,""upload_id"":58,""property_id"":5080,""row_labels"":""80 EASTERN AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1858,58,5088,"80 PARK ST",5,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1858,""upload_id"":58,""property_id"":5088,""row_labels"":""80 PARK ST"",""total"":5,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1861,58,15523,"80 WASHINGTON AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1861,""upload_id"":58,""property_id"":15523,""row_labels"":""80 WASHINGTON AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1865,58,5102,"81 COOK AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1865,""upload_id"":58,""property_id"":5102,""row_labels"":""81 COOK AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1868,58,5106,"81 LIBRARY ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1868,""upload_id"":58,""property_id"":5106,""row_labels"":""81 LIBRARY ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1872,58,5108,"81 WATTS ST",6,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1872,""upload_id"":58,""property_id"":5108,""row_labels"":""81 WATTS ST"",""total"":6,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1875,58,5112,"82 BLOOMINGDALE ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1875,""upload_id"":58,""property_id"":5112,""row_labels"":""82 BLOOMINGDALE ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1879,58,5121,"82 MARLBORO ST",5,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1879,""upload_id"":58,""property_id"":5121,""row_labels"":""82 MARLBORO ST"",""total"":5,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1885,58,5134,"825 BROADWAY",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1885,""upload_id"":58,""property_id"":5134,""row_labels"":""825 BROADWAY"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1889,58,5141,"83 CLARK AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1889,""upload_id"":58,""property_id"":5141,""row_labels"":""83 CLARK AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1892,58,5144,"83 EVERETT AV",11,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1892,""upload_id"":58,""property_id"":5144,""row_labels"":""83 EVERETT AV"",""total"":11,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1896,58,7475,"83 WATTS ST",14,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1896,""upload_id"":58,""property_id"":7475,""row_labels"":""83 WATTS ST"",""total"":14,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1899,58,5154,"837 BROADWAY",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1899,""upload_id"":58,""property_id"":5154,""row_labels"":""837 BROADWAY"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1902,58,7,"84 CHESTER AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1902,""upload_id"":58,""property_id"":7,""row_labels"":""84 CHESTER AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1906,58,5168,"84 ORANGE ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1906,""upload_id"":58,""property_id"":5168,""row_labels"":""84 ORANGE ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1909,58,6664,"84 WASHINGTON AV",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1909,""upload_id"":58,""property_id"":6664,""row_labels"":""84 WASHINGTON AV"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
